codice_istat,lat,lng
001130,45.18758375603295,7.719526219613553
001131,45.22772849570881,7.283987850288859
001132,45.48247881680325,7.821801621016194
001133,45.320150002477064,7.601079161119084
001134,45.43630005646497,7.410647127761708
001135,45.23487321914021,7.727196545283884
001136,44.84396356819868,7.636015844028437
001137,45.445432538782974,7.808664997464634
001139,44.80585422355094,7.238094930990082
001140,44.79511316177773,7.244097841336433
001141,45.311493679135936,7.770493863226164
001142,44.84959902849795,7.415677528002258
001143,45.350481873486906,8.010148497588284
001144,45.06535228137541,7.879410705150508
001145,44.96851266797545,7.02391964755118
001146,45.262572997419454,7.543229566259125
001147,45.09613862550246,7.107108008886974
001148,45.28419468969653,7.940007443190644
001149,45.10058431309785,7.065775112359235
001150,45.35645713821392,7.869205545527318
001152,45.28199697194328,7.366618132516447
001153,45.04319978683047,7.917698421568513
001154,45.16884317143901,7.076058029130547
001155,45.32404044900919,7.431434557658253
001156,44.98835659562166,7.702574072811323
001157,45.20451227220881,6.984322115203354
001158,45.0669163663552,7.853307274360652
001159,45.331943182645084,7.834657074293999
001160,45.49345595918761,7.86258063805392
001161,45.234615266211335,7.84986530688769
001162,45.162664613918096,8.01560525083224
001163,45.034988709243734,7.936297849821582
001164,44.99010798576458,7.623965893535715
001165,45.46511249447033,7.301893655708108
001166,45.24363351206408,7.567978212000821
001167,45.54220039907268,7.861758619522561
001168,44.94006034190087,7.548971669315573
001169,45.195888543705756,7.034448651163154
001170,45.318114518579975,7.691698191213459
001171,45.0057466785763,7.556013522979184
001172,45.3257670622236,7.854007982048282
001173,44.848876748103514,7.34800631385001
001174,44.874206561404115,7.609723343615483
001175,45.04444140311296,6.799110488941114
001176,45.344125599942615,7.748930561712416
001177,45.45665927309322,7.980211973844976
001178,44.83209302605265,7.583857271155429
001179,45.42290281402732,7.79614652827682
001180,45.07678771525648,7.83281575051818
001181,45.429084525068745,7.851095680813856
001183,45.01807461811523,7.752790380282825
001184,44.98208986992152,7.188042233182595
001185,45.40697108337347,7.834773303252917
001186,44.92361258186575,7.1221876282545
001187,45.35115070080061,7.638979954336046
001188,45.28703131055736,7.42696056443619
001189,45.1138569060269,7.553916193829952
001190,44.967533996592564,7.24715771570986
001191,44.89124959021627,7.348021890948409
001192,45.04427765319504,7.777674189891159
001193,44.920587148043644,7.603533672532517
001194,44.986768632470614,7.449857017196705
001195,44.92050212834292,7.426546940083417
001196,45.441000036606184,8.009024621512957
001197,44.902586901842106,7.842772089197485
001198,44.95030082325365,7.178320547989803
001199,45.43312922559215,7.584135921186005
001200,44.894728067761406,7.267867279395282
001201,44.98352970866891,6.946183587784433
001202,44.881499762101896,7.044558112938964
001203,44.852932016598764,7.897342296948446
001204,44.90111004440785,7.190891342927751
001205,44.866255894030495,7.265013064830686
001206,45.36410737366516,7.616442418662523
001207,45.361829856278334,7.577651819065247
001208,45.42403571056136,7.780923419553571
001209,45.52528102091192,7.827120282040273
001210,45.55699677396223,7.778273593822885
001211,45.053037655304166,7.42831831851713
001212,45.45288721948295,7.480002012237146
001213,45.12293689984002,7.889723773384107
001214,45.02247173291624,7.520112317991981
001215,44.97941511991364,7.888852721247439
001216,45.32657093026473,7.631807757617755
001217,45.30394235673094,7.724928388076456
001218,45.253424192570584,7.702528384681509
001219,45.06673518568753,7.523583049053756
001220,45.190416063173224,7.57835843966016
001221,45.30860058067477,7.574983274571574
001222,44.92092346456041,7.335333927743691
001223,45.4000277635851,7.870541205276067
001224,45.507502104348795,7.498044467034792
001225,45.24632799891108,7.960818063369419
001226,44.77948444252789,7.189799171234422
001227,45.011326375792365,7.127573228879629
001228,45.074911440564755,7.466585430323809
001229,45.156049133225316,7.374792777319212
001230,45.473350116375265,7.73856105440586
001231,45.35920178301358,7.693157410680556
001232,45.07513915476509,6.882656144566294
001233,45.45730258847962,7.842134506051927
001234,44.935155317788364,7.03057810700482
001235,45.44749385280267,7.839289017071112
001236,45.23207400544061,7.786522652065811
001237,45.25472174275547,7.617501294808345
001238,45.38605565834804,7.608573879143256
001239,45.134393079112094,7.216864395228082
001240,45.229991440579454,7.666689206912642
001241,45.023501895216704,7.444948795012587
001242,44.88870700052697,7.236154085462459
001243,45.13843064450884,7.524062352062932
001244,45.321492966586455,7.800170716427822
001245,45.09564431638609,7.173430469750423
001246,45.29807622808892,7.807468187954309
001247,45.39686795768909,7.80882234691117
001248,45.20448736251401,7.635782904261725
001249,45.103232437806284,7.765698800189607
001250,44.928801094610506,7.289337688872362
001251,45.346607950223074,7.665017086193343
001252,45.15212684181325,7.855720946332731
001253,45.15990466130607,7.943809146798322
001254,44.86040944028622,7.303070626853565
001255,45.09688904162541,7.359136839401112
001256,45.093673684724266,7.265552088899022
001257,44.9441902801156,7.782972891768963
001258,44.897569717864876,6.926485440916844
001259,45.01758034715808,6.870195022602627
001260,44.89315920271323,7.487309255636558
001261,45.38159390447067,7.845215277686348
001262,45.09892873450236,7.876099941741417
001263,44.96010241174403,6.883952286403899
001264,45.40663441255582,7.992666462902013
001265,45.145737888341664,7.772867913401217
001266,45.56774690271906,7.85664868531668
001267,45.40860696281,7.531303528175332
001268,45.417567901515284,7.767221938297996
001269,45.38341867982137,7.903072013086422
001270,45.13502271732402,7.076351252715514
001271,45.5415872564136,7.806822628245979
001272,45.07173831108175,7.678005386882252
001273,45.219000703057375,7.978927309710347
001274,45.39787982485886,7.762646610611007
001275,44.82440210244744,7.195818880830469
001276,45.02886809858084,7.404937127819481
001278,45.527710106739406,7.696087628158402
001279,45.262210218659966,7.420008710038721
001280,44.97494552538232,7.744577484675601
001281,45.04952123473904,7.007781877723445
001282,45.227950514127706,7.170748203616102
001283,45.095373111115954,7.293949876344768
001284,45.15421282160295,7.447353812215327
001285,45.07603572578786,7.333831515570869
001286,45.22581337001176,7.483430660310791
001287,45.36803539674027,7.659876673359578
001288,45.553435496861766,7.54196957105161
001289,45.1994622649127,7.473559838793253
001290,45.277846939713925,7.638228427854048
001291,45.1726142264558,6.98841328362386
001292,45.140725880650415,7.618934872877972
001293,45.198082800319774,7.985350690434629
001294,45.158234931104275,8.10627961325604
001295,45.388965395518895,7.94040777721963
001296,45.37704510159624,7.814842157229236
001298,45.42842802976631,7.748394234944455
001299,44.83746442576442,7.496473802265162
001300,44.79560353440732,7.484963176055873
001301,45.23668481015925,7.547632326789975
001302,45.04445285967092,7.473473688190111
001303,45.11476630626589,7.378783111207583
001304,45.29257848110834,7.975702905401663
001305,45.09335351153361,7.213107419065815
001306,44.78926341908585,7.134859555711607
001307,44.91948300516047,7.259547975160483
001308,44.916544499495245,7.740464637795985
001309,44.95536906012189,7.628989036109767
001310,44.86203009470911,7.576239347291604
001311,45.34277186132442,7.938916903478354
001312,45.445633322252235,7.751581007174283
001313,45.22514342232658,7.373310321155468
001314,45.19450852181585,7.7838521899661
001315,44.95965729243864,7.508921223655938
001316,45.15100954583387,7.703846663241452
001317,45.46208027789936,7.773148381815852
001318,45.52033404616717,7.707109820312833
002002,45.843153302399195,7.917314281278804
002003,45.42552393064559,8.381170903390123
002004,45.36972955925249,8.085403351206322
002006,45.491413209279145,8.375350715011319
002007,45.26472565682133,8.410924008945912
002008,45.821282246055425,8.141890825520635
002009,45.46151146108695,8.285257531173414
002011,45.299664285953924,8.14195569636987
002014,45.83172735087194,8.081218325337309
002015,45.350269909324055,8.053189302846935
002016,45.73083180609415,8.259751819984992
002017,45.360277500810014,8.466095563145466
002021,45.484254310051895,8.263804541429147
002025,45.79113918943157,7.991774093884947
002029,45.914491454502134,8.041735016638144
002030,45.221363237430616,8.508372820481238
002031,45.36056408504218,8.380017962486388
002032,45.42487394561632,8.206171043689698
002033,45.39790913584922,8.290837149756687
002035,45.48989194450274,8.329817007135345
002041,45.87437605436618,8.142774509187413
002042,45.287251180269216,8.01869782722917
002043,45.81334942802996,8.307003958173505
002045,45.3974113048676,8.347464724227953
002047,45.22407129357592,8.366438585870059
002048,45.866245047231814,8.1983141993525
002049,45.20336505326817,8.114421673264752
002052,45.31933378903151,8.23820963212949
002054,45.26140711089798,8.340508585921906
002057,45.907954866919695,8.129991716391787
002058,45.19981216866425,8.188146442573535
002059,45.43202795459533,8.279702149937265
002061,45.60427212435671,8.357453537157916
002062,45.52683521091995,8.37456220383155
002065,45.45585457751438,8.380870824388222
002066,45.71990553164372,8.216631923347764
002067,45.23266371759097,8.100977057948148
002068,45.55782461788749,8.367254212609938
002070,45.28747297808888,8.319422485962022
002071,45.264953640288425,8.109192342566766
002072,45.62483805272548,8.323989436402137
002078,45.825081955997916,8.021345801968614
002079,45.32344916100414,7.995559102388721
002082,45.18873187473201,8.532126969044622
002088,45.355679967631666,8.316903912087131
002089,45.39651278734757,8.386265295919822
002090,45.185807055388814,8.232273999537115
002091,45.233228925147635,8.415026019875183
002093,45.26063657822269,8.499127624441963
002096,45.756998686238504,8.070098760207111
002097,45.76014170422104,8.039578339999068
002102,45.73932579477586,8.19873856089006
002104,45.281625681857236,8.480089812867808
002107,45.76534742029628,8.254674258516948
002108,45.37794348397428,8.354494600685936
002110,45.75095468434554,7.97832687676711
002113,45.91924748646979,8.19164044630824
002115,45.20953894152691,8.416693053930505
002116,45.59596467323999,8.290939326897004
002118,45.26186736232549,8.266713302361246
002121,45.854083796087366,8.123179851771564
002122,45.53538414298533,8.31591348422863
002126,45.320361307095276,8.283826803989225
002127,45.30676049495817,8.315453530337244
002128,45.23582060559482,8.027998844721784
002131,45.35558424684425,8.2597412814878
002133,45.38311598772525,8.195856682293073
002134,45.78679180290484,8.126099443367893
002135,45.76203569487292,8.092843264698445
002137,45.67236878611683,8.309185503782812
002142,45.2287183360723,8.45678836378541
002147,45.23335001278648,8.312840079198242
002148,45.21766749560973,8.265863656451817
002150,45.32034314724896,8.18633889296906
002152,45.7284533121503,8.34866419451262
002156,45.8318875964136,8.25600994578756
002158,45.319781972449604,8.411416751218693
002163,45.43980632768275,8.331670431288302
002164,45.38696675304374,8.424731744413643
002166,45.81301796856607,8.175281268820449
002170,45.87663508354908,8.029070003160754
002171,45.76070167618167,8.311767481053774
003001,45.66634594675463,8.569561937081088
003002,45.78812981825244,8.45144745777031
003006,45.832039819936874,8.463974036276516
003008,45.759924153804725,8.5428333557423
003012,45.570375163953976,8.511421831125784
003016,45.55377685658076,8.642561542705172
003018,45.45039506834342,8.475505508588235
003019,45.68097643357693,8.407792992421026
003021,45.66213646224759,8.534647101161584
003022,45.7614760921326,8.447379235664958
003023,45.316712509022715,8.692133422071773
003024,45.697936186333315,8.469516087501608
003025,45.69222529459196,8.59864180005707
003026,45.73224238794847,8.45819000556472
003027,45.53320447140171,8.504144171296952
003030,45.526626840714464,8.576307254557543
003032,45.51438856019103,8.665230963814588
003036,45.54130688028005,8.419757556414012
003037,45.42834014303637,8.47578831699968
003039,45.48801532292107,8.503072978518793
003040,45.383790967121364,8.52747004679368
003041,45.40063392885386,8.468205439556524
003042,45.51146049017497,8.494370141762445
003043,45.711274939019795,8.62098766851932
003044,45.59923607354766,8.498271934976227
003045,45.610271269219204,8.473565421529358
003047,45.662449499259374,8.403457749059735
003049,45.404323809037386,8.790148063701302
003051,45.791750083590614,8.49029440460325
003052,45.715921171230235,8.560409009785936
003055,45.64608096339694,8.509130980139075
003058,45.66803767470814,8.454833934439382
003060,45.655727547324894,8.598447496959835
003062,45.73428244107349,8.574127961658405
003065,45.55912790308668,8.458049901713181
003066,45.640767999134006,8.468467656078722
003068,45.485486744659205,8.712547159655932
003069,45.39187310016604,8.660736697995874
003070,45.72510321782392,8.410877681189765
003073,45.59714179462577,8.425034980078363
003076,45.74902839194638,8.428547341130667
003077,45.36922881916361,8.588179349897985
003079,45.68899335627335,8.34467229448892
003082,45.75754112366146,8.48030798813448
003083,45.49512982756276,8.42101134080571
003084,45.82418500680913,8.560937237370183
003088,45.69942033542758,8.41334720774604
003090,45.50022070835624,8.46182548958266
003091,45.630348784717576,8.62989397655036
003093,45.82673528392287,8.529718507190152
003095,45.7851463971452,8.527962439776616
003097,45.62067766257557,8.600105182364047
003098,45.80674390475248,8.43406753668655
003100,45.56965493462232,8.564822214893523
003103,45.80879575554281,8.515092404033945
003104,45.37001255181745,8.647377743973596
003106,45.43958834218927,8.615682538164158
003108,45.596980973274285,8.646231308847968
003109,45.7444080136463,8.529924103270066
003112,45.7899912819169,8.415349571450927
003114,45.74721102403683,8.510781498470813
003115,45.81071239263439,8.385782530763759
003116,45.82805689612581,8.404171806211952
003119,45.79384373779565,8.507491536423075
003120,45.75803387898164,8.376797465244168
003121,45.64618010388847,8.646484191286195
003122,45.66344992261833,8.36987375548009
003129,45.46011848704608,8.42523794533152
003130,45.630656894840655,8.399329386925208
003131,45.46379096340363,8.746640807933188
003133,45.77745698345354,8.393540559823125
003134,45.427149997944134,8.420310709159079
003135,45.469106171521254,8.54088991083627
003138,45.516659435723945,8.437912685635114
003139,45.57723839143603,8.443162319915642
003140,45.73696475844734,8.398132831993841
003141,45.395568108806266,8.724813836515091
003143,45.62722341345917,8.545796646392327
003144,45.3756255952794,8.694416390453437
003146,45.352285910069796,8.726593862020097
003149,45.43231260802737,8.740698707837597
003153,45.60335593038704,8.555580213750355
003154,45.6684047922172,8.64121199347991
003158,45.34618917408055,8.661314934734168
003159,45.475966786243525,8.458322705783898
003164,45.329482357977945,8.501433542735365
003166,45.70519657198215,8.526853917064004
004001,44.48725178081351,6.950563661406649
004002,44.28768644001787,7.221625774505613
004003,44.68783959285752,8.030803623624253
004004,44.59787971564462,8.06140218459514
004005,44.11885079209608,7.990808171999938
004006,44.37830800122704,6.949382458467133
004007,44.588567164200036,8.098865680250915
004008,44.2930481718485,8.047391614385011
004009,44.7530067863606,7.254405111460033
004010,44.76518086982039,7.889862335333539
004011,44.71953749830544,8.076837478783975
004012,44.72852298881493,7.348451621618287
004013,44.61516968216152,7.941513611568831
004014,44.44836836671992,7.900784096167574
004015,44.32278258267865,8.014672797220378
004016,44.36965058585192,7.651291174230694
004017,44.57610393727496,6.983419718003417
004018,44.49926252175579,7.978818569292268
004019,44.53534859794024,7.826017190180589
004020,44.629385226360526,8.097597587674583
004021,44.549834164369564,8.177106337437266
004022,44.38286526346414,7.42696412378807
004023,44.50498761315421,8.015869490204421
004024,44.62967370652736,8.12227701698042
004025,44.32977242576335,7.471371171391799
004026,44.598518608337656,8.14170473036568
004027,44.532205303802144,8.050860621235211
004028,44.307591213483214,7.559475368721881
004029,44.706897089956875,7.825300721525276
004030,44.40142737228038,7.8748291287233
004031,44.13739039426721,7.705053542082008
004032,44.59863083353567,7.399661583330559
004033,44.58200800691986,7.327900833673602
004034,44.50914414298814,7.450074493787938
004035,44.42677951240843,8.135483830172388
004037,44.80023497182562,8.004884999060812
004038,44.4206402451779,7.054145426959894
004039,44.11920217592027,7.949135139214712
004040,44.42710125743551,7.440411731690385
004041,44.7855944838256,7.730417041009939
004042,44.74010874445812,7.473201875985304
004043,44.48058297326957,7.853740771544707
004044,44.48834122945906,7.285620986095424
004045,44.81664962062576,7.625141553275141
004046,44.75101549021743,8.052095592428733
004047,44.59211381804387,7.088843708785657
004049,44.431371484296676,7.635696867889419
004050,44.49249871394891,8.189826278640496
004051,44.77547955347132,8.033287292049069
004052,44.42701102439154,7.987798873898362
004053,44.40441950974474,7.192320455879845
004054,44.35055012141927,8.132651910247846
004055,44.62914153280085,7.972772921349309
004056,44.73044097382518,8.191399208978455
004057,44.62510935377189,8.160270950990858
004058,44.735134461517156,7.648874506505528
004059,44.708132369088354,7.698522318464127
004060,44.45841336765482,7.17533482635601
004061,44.48820923754062,7.592926432169509
004062,44.8181535748499,7.816650309756944
004063,44.57716339516051,8.077556659314705
004064,44.38592594627795,7.480706315343935
004065,44.626137083199886,7.772091258171612
004066,44.37594865466154,8.026236593966885
004067,44.64528208930717,7.832667170303358
004068,44.2604356692971,7.6708332697196
004069,44.43708995996655,7.92630965499369
004070,44.562628136565955,8.028853455822215
004071,44.47823594004105,7.924652884858053
004072,44.73664171212069,7.961242955533858
004073,44.57965333670136,8.189730443071403
004074,44.663564472331515,8.194088007144256
004075,44.56185254704293,7.490020816288712
004076,44.5705826310246,8.121423308614334
004077,44.70017264926303,7.125317456900873
004078,44.41632709878883,7.55277009659914
004079,44.329035805126054,7.253618090805079
004080,44.64845723069556,8.02504409257448
004081,44.536063765109695,7.956702697872093
004082,44.455170269276024,7.329485158057155
004083,44.54517929268018,7.078291648418174
004084,44.181669537185236,7.402790969986062
004085,44.69153996931043,7.375696604810982
004086,44.50986323860986,7.922351311066846
004087,44.79639201850949,7.571113248834983
004088,44.54480172675372,8.103854293209446
004089,44.54419236368762,7.692827453293897
004090,44.252290953678866,7.813020374054727
004091,44.28081397762546,7.775580374887194
004092,44.566316760143366,7.267792083660474
004093,44.33386147337849,7.406486972135149
004094,44.62322707374252,7.337508202682604
004095,44.1989092292493,7.992935287853514
004096,44.58874996294339,7.668532888883829
004097,44.51404089803124,8.119796042659216
004098,44.46010254798719,8.177035734669381
004099,44.79442352077782,8.104051673886664
004100,44.6594138060091,7.993877293014532
004101,44.735729651827256,8.033011011817853
004102,44.441176860176824,8.015072869948957
004103,44.59020668525371,7.370372775865243
004104,44.63246552849924,7.558105449917786
004105,44.64716715769555,7.931923189745147
004106,44.60645421759266,8.101539235743292
004107,44.55375250455441,7.88315126432602
004108,44.396179924864526,7.963982849296307
004109,44.53448484162578,8.156992747035305
004110,44.18614924203117,7.576183710440684
004111,44.30599652030469,7.982630133242678
004112,44.50494544657555,7.173437863571809
004113,44.764712522119495,8.07660019229551
004114,44.34922253929658,7.792427191787269
004115,44.680375718854265,8.153209215901153
004116,44.61304978403958,7.503538093908536
004117,44.65798019957853,7.732399965033344
004118,44.40046956141599,7.674733977135681
004119,44.435637651993105,7.115063002789947
004120,44.45540474978328,7.985805631691286
004121,44.616012062967414,7.362370416003974
004122,44.547578232239914,7.30884182547803
004123,44.31345546876934,7.387151700464549
004124,44.46582515748546,8.079466975646948
004125,44.35692283480311,7.963756036445614
004126,44.33637204005367,7.819624774084871
004127,44.314726205531166,7.939598862529825
004128,44.682247856900055,7.609907337247556
004129,44.56697292941288,7.921260703184336
004130,44.408824294815986,7.813251081708527
004131,44.46415150027775,8.12217969536878
004132,44.586053106494006,7.970677175894881
004133,44.8236287825466,7.951445136932341
004134,44.30108300476401,7.856342321101839
004135,44.77038905946039,7.916118565158696
004136,44.45836909126288,7.674601675765424
004137,44.623565507227674,8.035068418128724
004138,44.433843764461024,7.363090871569568
004139,44.387204128596814,7.302580735829595
004140,44.791818433693194,7.912544277190753
004141,44.38091512771921,8.133061850367419
004142,44.71227770751246,7.946675309631624
004143,44.765370407880106,7.538386802127214
004144,44.429669487360066,7.688414472239345
004145,44.47522714474874,8.014018403816726
004146,44.75535085177024,7.604978410450169
004147,44.59613211716994,7.873071534530672
004148,44.72769718795265,8.115865325763492
004149,44.69303421063337,8.118787456730821
004150,44.51574431563219,8.08158240532927
004151,44.40962389957119,7.922789772240486
004152,44.59087756063611,7.920117087444688
004153,44.339235925142034,8.055318816296836
004154,44.65092775489028,7.163039521144362
004155,44.15597947677173,7.867393180598796
004156,44.707206815834,7.192926352043119
004157,44.671315998183374,7.247476050278948
004158,44.607926293947195,7.428738848372659
004159,44.25624735237444,7.909589510558585
004160,44.430186610991214,8.069688695037673
004161,44.59720488088742,8.216042895928087
004162,44.32457825695655,8.09234434677793
004163,44.310748626402635,7.618151055480171
004164,44.53378949584959,8.2147263073709
004165,44.37288409856024,7.71106964112562
004166,44.568940522978046,7.447072279018704
004167,44.32717090751433,7.008445764878721
004168,44.730958910333094,7.983590698825036
004169,44.51637605279443,7.880964863026068
004170,44.72422514041239,7.8778105896637
004171,44.79083134079882,7.595901332459507
004172,44.645407295710804,7.025721576720332
004173,44.413655579814716,7.266756180739606
004174,44.502121808742835,7.0478247193486
004175,44.364516591196804,8.098882570425344
004176,44.791820665554575,8.061502271397327
004177,44.25339559733295,8.03062212328677
004178,44.49215406508595,8.13938074356083
004179,44.77628397801207,7.672900097749759
004180,44.66911068313828,7.415918097195372
004181,44.65467732748418,7.35358493318305
004182,44.35845556542926,7.375108554617352
004183,44.25638303224161,7.457005848492178
004184,44.417238218878396,8.025019222815398
004185,44.282428430148066,7.517341341804413
004186,44.262018147555956,7.871344245647401
004187,44.492461009540484,7.323501263498898
004188,44.44362590883083,7.9494623252353
004189,44.438489870270374,7.746247084835225
004190,44.250669445745025,7.731615175387772
004191,44.34490211381784,7.432648496626253
004192,44.29960200023306,7.47804409185602
004193,44.63868102955053,8.174723656839952
004194,44.67878498770062,7.965974326224893
004195,44.57522128391169,8.018286472967743
004196,44.628441579585505,8.063279251019813
004197,44.53190941779177,7.412297877081761
004198,44.71123558557301,7.602732591803211
004199,44.39569901322747,8.092449346396405
004200,44.40612245781662,8.075783830787753
004201,44.41858642421718,8.182846265840698
004202,44.58194643464222,7.797668280349654
004203,44.67003002043393,7.490196829833241
004204,44.34686296634208,7.083465072317424
004205,44.583328313584694,7.187051268311988
004206,44.49044158791826,8.059657452524977
004207,44.497115759698,7.237432554740668
004208,44.74959383285682,7.806452650132363
004209,44.64046898021799,7.302703017605754
004210,44.36918981077822,7.921289586463722
004211,44.489677366550154,7.722568527708732
004212,44.69893787141405,7.938187215041689
004213,44.70460689051717,8.219593472126498
004214,44.80120319528757,7.924496702703732
004215,44.62119544676406,7.636559248545169
004216,44.33187426423107,7.978764760469415
004217,44.688318378038026,7.558524555565119
004218,44.616093354774435,7.996194271390673
004219,44.558494171887006,8.066237698775572
004220,44.60472982641306,8.024883894701185
004221,44.530493762512776,8.014029902798706
004222,44.773603893976265,7.780912729311306
004223,44.74562110004478,7.888878591980069
004224,44.512327182024535,7.130122210364866
004225,44.49833977020122,7.532277288496085
004226,44.56298942122783,8.144987128049491
004227,44.32700889894991,7.909957784145977
004228,44.728177043470666,7.528148572074156
004229,44.43638115000447,8.03428719009195
004230,44.689630215505915,8.085320840270498
004231,44.66410628111811,8.113600185432029
004232,44.51091256394468,7.763152444365756
004233,44.22666920035574,7.302730376983079
004234,44.402528364078144,7.366470587090769
004235,44.341796061917094,7.347976732395639
004237,44.5590533340359,7.396981584498231
004238,44.67254444330254,7.931930656595157
004239,44.217099903534276,7.516272125342706
004240,44.59417468255243,7.494246670093294
004241,44.76145707784829,7.994233138639514
004242,44.36334918072896,7.866254350982765
004243,44.35911351173134,7.47615976611802
004244,44.55639047913415,7.546577454121019
004245,44.35863691208039,7.750366375414954
004246,44.73428387459547,7.573474761065692
004247,44.48674668751778,7.393961466738999
004248,44.26879268808604,7.117559357118053
004249,44.276593021284704,7.966851969243961
004250,44.56167339341458,7.579173575063449
005001,44.78736294416409,8.246756977407513
005002,45.08029787838355,7.975752212531872
005003,44.840656945691634,8.137700609066773
005004,45.09846493237496,7.993553539183445
005005,44.91326321419577,8.194349517109769
005006,44.88223290468035,8.26645035951708
005007,44.90693661931732,8.09407035168401
